User ID,Video ID,Content Type,Video Length,Total Video views,Total Watchtime,Mid role ads,Charges of Midrole Ads per 1000 views,Revenue Generated by the video,User's Share,Our Share,,
USR17891,VIDID-12-2025-3694,Gaming,1:00:00,632511,632511:00:00,8, ? 100.00 ," ? 506,008.80 "," ? 379,506.60 "," ? 126,502.20 ",,
USR30405,VIDID-12-2025-77633,Entertainment,0:15:00,3084372,771093:00:00,2, ? 350.00 ," ? 2,159,060.40 "," ? 1,619,295.30 "," ? 539,765.10 ",,
USR95522,VIDID-12-2025-37360,ASMR,0:20:00,108658,36219:20:00,3, ? 150.00 ," ? 48,896.10 "," ? 36,672.08 "," ? 12,224.03 ",,
USR52335,VIDID-12-2025-84513,News,0:25:00,1767915,736631:15:00,3, ? 400.00 ," ? 2,121,498.00 "," ? 1,591,123.50 "," ? 530,374.50 ",,
USR58356,VIDID-12-2025-72096,Technology,0:12:00,2735621,547124:12:00,2, ? 500.00 ," ? 2,735,621.00 "," ? 2,051,715.75 "," ? 683,905.25 ",,
USR41227,VIDID-12-2025-94258,Entertainment,0:15:00,1747686,436921:30:00,2, ? 350.00 ," ? 1,223,380.20 "," ? 917,535.15 "," ? 305,845.05 ",,
USR40131,VIDID-12-2025-43523,Technology,0:12:00,7977136,1595427:12:00,2, ? 500.00 ," ? 7,977,136.00 "," ? 5,982,852.00 "," ? 1,994,284.00 ",,
USR67080,VIDID-12-2025-16603,Political,0:20:00,917490,305830:00:00,3, ? 50.00 ," ? 137,623.50 "," ? 103,217.63 "," ? 34,405.88 ",,
USR80867,VIDID-12-2025-22701,Educational,0:35:00,1776486,1036283:30:00,4, ? 200.00 ," ? 1,421,188.80 "," ? 1,065,891.60 "," ? 355,297.20 ",,
USR91018,VIDID-12-2025-24652,Life Style,0:22:00,9855823,3613801:46:00,3, ? 250.00 ," ? 7,391,867.25 "," ? 5,543,900.44 "," ? 1,847,966.81 ",,
USR9883,VIDID-12-2025-8704,Technology,0:12:00,5736956,1147391:12:00,2, ? 500.00 ," ? 5,736,956.00 "," ? 4,302,717.00 "," ? 1,434,239.00 ",,
USR20290,VIDID-12-2025-31442,Gaming,1:00:00,3250513,3250513:00:00,8, ? 100.00 ," ? 2,600,410.40 "," ? 1,950,307.80 "," ? 650,102.60 ",,
USR2465,VIDID-12-2025-21066,News,0:25:00,7232514,3013547:30:00,3, ? 400.00 ," ? 8,679,016.80 "," ? 6,509,262.60 "," ? 2,169,754.20 ",,
USR31694,VIDID-12-2025-34468,Gaming,1:00:00,3356872,3356872:00:00,8, ? 100.00 ," ? 2,685,497.60 "," ? 2,014,123.20 "," ? 671,374.40 ",,
USR25922,VIDID-12-2025-88476,Gaming,1:00:00,4862173,4862173:00:00,8, ? 100.00 ," ? 3,889,738.40 "," ? 2,917,303.80 "," ? 972,434.60 ",,
USR28045,VIDID-12-2025-40565,Technology,0:12:00,5207134,1041426:48:00,2, ? 500.00 ," ? 5,207,134.00 "," ? 3,905,350.50 "," ? 1,301,783.50 ",,
USR99938,VIDID-12-2025-68996,Life Style,0:22:00,2727782,1000186:44:00,3, ? 250.00 ," ? 2,045,836.50 "," ? 1,534,377.38 "," ? 511,459.13 ",,
USR64650,VIDID-12-2025-43813,Entertainment,0:15:00,2283471,570867:45:00,2, ? 350.00 ," ? 1,598,429.70 "," ? 1,198,822.28 "," ? 399,607.43 ",,
USR5958,VIDID-12-2025-59763,Political,0:20:00,4172893,1390964:20:00,3, ? 50.00 ," ? 625,933.95 "," ? 469,450.46 "," ? 156,483.49 ",,
USR11055,VIDID-12-2025-33558,Cooking,0:10:00,774265,129044:10:00,1, ? 300.00 ," ? 232,279.50 "," ? 174,209.63 "," ? 58,069.88 ",,
USR23405,VIDID-12-2025-17002,Gaming,1:00:00,4700965,4700965:00:00,8, ? 100.00 ," ? 3,760,772.00 "," ? 2,820,579.00 "," ? 940,193.00 ",,
USR91666,VIDID-12-2025-43884,Political,0:20:00,4619687,1539895:40:00,3, ? 50.00 ," ? 692,953.05 "," ? 519,714.79 "," ? 173,238.26 ",,
USR61240,VIDID-12-2025-74967,News,0:25:00,4974782,2072825:50:00,3, ? 400.00 ," ? 5,969,738.40 "," ? 4,477,303.80 "," ? 1,492,434.60 ",,
USR44165,VIDID-12-2025-23084,Cooking,0:10:00,2450552,408425:20:00,1, ? 300.00 ," ? 735,165.60 "," ? 551,374.20 "," ? 183,791.40 ",,
USR58580,VIDID-12-2025-47102,Life Style,0:22:00,7485852,2744812:24:00,3, ? 250.00 ," ? 5,614,389.00 "," ? 4,210,791.75 "," ? 1,403,597.25 ",,
USR39669,VIDID-12-2025-33233,Technology,0:12:00,2650170,530034:00:00,2, ? 500.00 ," ? 2,650,170.00 "," ? 1,987,627.50 "," ? 662,542.50 ",,
USR96145,VIDID-12-2025-3426,Gaming,1:00:00,5438811,5438811:00:00,8, ? 100.00 ," ? 4,351,048.80 "," ? 3,263,286.60 "," ? 1,087,762.20 ",,
USR43352,VIDID-12-2025-85167,News,0:25:00,9201094,3833789:10:00,3, ? 400.00 ," ? 11,041,312.80 "," ? 8,280,984.60 "," ? 2,760,328.20 ",,
USR80442,VIDID-12-2025-27076,Technology,0:12:00,5637437,1127487:24:00,2, ? 500.00 ," ? 5,637,437.00 "," ? 4,228,077.75 "," ? 1,409,359.25 ",,
USR92261,VIDID-12-2025-58901,Gaming,1:00:00,2790766,2790766:00:00,8, ? 100.00 ," ? 2,232,612.80 "," ? 1,674,459.60 "," ? 558,153.20 ",,
USR41480,VIDID-12-2025-6571,Technology,0:12:00,4585258,917051:36:00,2, ? 500.00 ," ? 4,585,258.00 "," ? 3,438,943.50 "," ? 1,146,314.50 ",,
USR29335,VIDID-12-2025-95485,News,0:25:00,641484,267285:00:00,3, ? 400.00 ," ? 769,780.80 "," ? 577,335.60 "," ? 192,445.20 ",,
USR93703,VIDID-12-2025-56934,Life Style,0:22:00,2163653,793339:26:00,3, ? 250.00 ," ? 1,622,739.75 "," ? 1,217,054.81 "," ? 405,684.94 ",,
USR88229,VIDID-12-2025-10261,Technology,0:12:00,4211558,842311:36:00,2, ? 500.00 ," ? 4,211,558.00 "," ? 3,158,668.50 "," ? 1,052,889.50 ",,
USR69523,VIDID-12-2025-14987,Gaming,1:00:00,5429396,5429396:00:00,8, ? 100.00 ," ? 4,343,516.80 "," ? 3,257,637.60 "," ? 1,085,879.20 ",,
USR24223,VIDID-12-2025-610,Entertainment,0:15:00,4473123,1118280:45:00,2, ? 350.00 ," ? 3,131,186.10 "," ? 2,348,389.58 "," ? 782,796.53 ",,
USR73291,VIDID-12-2025-84578,Life Style,0:22:00,4077431,1495058:02:00,3, ? 250.00 ," ? 3,058,073.25 "," ? 2,293,554.94 "," ? 764,518.31 ",,
USR94891,VIDID-12-2025-46392,Gaming,1:00:00,7823333,7823333:00:00,8, ? 100.00 ," ? 6,258,666.40 "," ? 4,693,999.80 "," ? 1,564,666.60 ",,
USR67123,VIDID-12-2025-16858,Gaming,1:00:00,6373996,6373996:00:00,8, ? 100.00 ," ? 5,099,196.80 "," ? 3,824,397.60 "," ? 1,274,799.20 ",,
USR13995,VIDID-12-2025-16677,Technology,0:12:00,9201326,1840265:12:00,2, ? 500.00 ," ? 9,201,326.00 "," ? 6,900,994.50 "," ? 2,300,331.50 ",,
USR41832,VIDID-12-2025-59862,Political,0:20:00,2422219,807406:20:00,3, ? 50.00 ," ? 363,332.85 "," ? 272,499.64 "," ? 90,833.21 ",,
USR12701,VIDID-12-2025-59920,News,0:25:00,8205619,3419007:55:00,3, ? 400.00 ," ? 9,846,742.80 "," ? 7,385,057.10 "," ? 2,461,685.70 ",,
USR40057,VIDID-12-2025-29124,Life Style,0:22:00,2486302,911644:04:00,3, ? 250.00 ," ? 1,864,726.50 "," ? 1,398,544.88 "," ? 466,181.63 ",,
USR895,VIDID-12-2025-86958,Entertainment,0:15:00,9070165,2267541:15:00,2, ? 350.00 ," ? 6,349,115.50 "," ? 4,761,836.63 "," ? 1,587,278.88 ",,
USR61343,VIDID-12-2025-39517,Cooking,0:10:00,4521575,753595:50:00,1, ? 300.00 ," ? 1,356,472.50 "," ? 1,017,354.38 "," ? 339,118.13 ",,
USR19061,VIDID-12-2025-19579,Cooking,0:10:00,8917666,1486277:40:00,1, ? 300.00 ," ? 2,675,299.80 "," ? 2,006,474.85 "," ? 668,824.95 ",,
USR73123,VIDID-12-2025-68589,Political,0:20:00,8945576,2981858:40:00,3, ? 50.00 ," ? 1,341,836.40 "," ? 1,006,377.30 "," ? 335,459.10 ",,
USR73497,VIDID-12-2025-83629,Educational,0:35:00,1904192,1110778:40:00,4, ? 200.00 ," ? 1,523,353.60 "," ? 1,142,515.20 "," ? 380,838.40 ",,
USR10209,VIDID-12-2025-69752,Educational,0:35:00,7525067,4389622:25:00,4, ? 200.00 ," ? 6,020,053.60 "," ? 4,515,040.20 "," ? 1,505,013.40 ",,
USR28361,VIDID-12-2025-70800,News,0:25:00,4782852,1992855:00:00,3, ? 400.00 ," ? 5,739,422.40 "," ? 4,304,566.80 "," ? 1,434,855.60 ",,
USR54409,VIDID-12-2025-35961,Cooking,0:10:00,4452301,742050:10:00,1, ? 300.00 ," ? 1,335,690.30 "," ? 1,001,767.73 "," ? 333,922.58 ",,
USR53284,VIDID-12-2025-17351,ASMR,0:20:00,1454420,484806:40:00,3, ? 150.00 ," ? 654,489.00 "," ? 490,866.75 "," ? 163,622.25 ",,
USR12822,VIDID-12-2025-73600,Life Style,0:22:00,8489675,3112880:50:00,3, ? 250.00 ," ? 6,367,256.25 "," ? 4,775,442.19 "," ? 1,591,814.06 ",,
USR47926,VIDID-12-2025-42388,Cooking,0:10:00,4788195,798032:30:00,1, ? 300.00 ," ? 1,436,458.50 "," ? 1,077,343.88 "," ? 359,114.63 ",,
USR50059,VIDID-12-2025-25614,Cooking,0:10:00,8660627,1443437:50:00,1, ? 300.00 ," ? 2,598,188.10 "," ? 1,948,641.08 "," ? 649,547.03 ",,
USR23171,VIDID-12-2025-64391,News,0:25:00,8958260,3732608:20:00,3, ? 400.00 ," ? 10,749,912.00 "," ? 8,062,434.00 "," ? 2,687,478.00 ",,
USR46067,VIDID-12-2025-95445,Life Style,0:22:00,5150996,1888698:32:00,3, ? 250.00 ," ? 3,863,247.00 "," ? 2,897,435.25 "," ? 965,811.75 ",,
USR20211,VIDID-12-2025-35624,News,0:25:00,3413200,1422166:40:00,3, ? 400.00 ," ? 4,095,840.00 "," ? 3,071,880.00 "," ? 1,023,960.00 ",,
USR73276,VIDID-12-2025-34835,Life Style,0:22:00,1825661,669409:02:00,3, ? 250.00 ," ? 1,369,245.75 "," ? 1,026,934.31 "," ? 342,311.44 ",,
USR28541,VIDID-12-2025-22740,ASMR,0:20:00,5238347,1746115:40:00,3, ? 150.00 ," ? 2,357,256.15 "," ? 1,767,942.11 "," ? 589,314.04 ",,
USR58457,VIDID-12-2025-44950,Technology,0:12:00,5062662,1012532:24:00,2, ? 500.00 ," ? 5,062,662.00 "," ? 3,796,996.50 "," ? 1,265,665.50 ",,
USR18723,VIDID-12-2025-35900,Political,0:20:00,7941804,2647268:00:00,3, ? 50.00 ," ? 1,191,270.60 "," ? 893,452.95 "," ? 297,817.65 ",,
USR76861,VIDID-12-2025-1080,ASMR,0:20:00,423397,141132:20:00,3, ? 150.00 ," ? 190,528.65 "," ? 142,896.49 "," ? 47,632.16 ",,
USR107,VIDID-12-2025-41363,Educational,0:35:00,185260,108068:20:00,4, ? 200.00 ," ? 148,208.00 "," ? 111,156.00 "," ? 37,052.00 ",,
USR85756,VIDID-12-2025-91155,Educational,0:35:00,2503458,1460350:30:00,4, ? 200.00 ," ? 2,002,766.40 "," ? 1,502,074.80 "," ? 500,691.60 ",,
USR15899,VIDID-12-2025-44033,Cooking,0:10:00,9021188,1503531:20:00,1, ? 300.00 ," ? 2,706,356.40 "," ? 2,029,767.30 "," ? 676,589.10 ",,
USR56823,VIDID-12-2025-70038,Political,0:20:00,922792,307597:20:00,3, ? 50.00 ," ? 138,418.80 "," ? 103,814.10 "," ? 34,604.70 ",,
USR7999,VIDID-12-2025-91788,Educational,0:35:00,9018840,5260990:00:00,4, ? 200.00 ," ? 7,215,072.00 "," ? 5,411,304.00 "," ? 1,803,768.00 ",,
USR55023,VIDID-12-2025-91727,Technology,0:12:00,3287428,657485:36:00,2, ? 500.00 ," ? 3,287,428.00 "," ? 2,465,571.00 "," ? 821,857.00 ",,
USR70020,VIDID-12-2025-93369,Political,0:20:00,9790931,3263643:40:00,3, ? 50.00 ," ? 1,468,639.65 "," ? 1,101,479.74 "," ? 367,159.91 ",,
USR70828,VIDID-12-2025-49044,Educational,0:35:00,9729981,5675822:15:00,4, ? 200.00 ," ? 7,783,984.80 "," ? 5,837,988.60 "," ? 1,945,996.20 ",,
USR91296,VIDID-12-2025-65593,News,0:25:00,4560983,1900409:35:00,3, ? 400.00 ," ? 5,473,179.60 "," ? 4,104,884.70 "," ? 1,368,294.90 ",,
USR62252,VIDID-12-2025-37513,Cooking,0:10:00,7812760,1302126:40:00,1, ? 300.00 ," ? 2,343,828.00 "," ? 1,757,871.00 "," ? 585,957.00 ",,
USR29373,VIDID-12-2025-10190,Cooking,0:10:00,6675472,1112578:40:00,1, ? 300.00 ," ? 2,002,641.60 "," ? 1,501,981.20 "," ? 500,660.40 ",,
USR67437,VIDID-12-2025-63414,Life Style,0:22:00,7591599,2783586:18:00,3, ? 250.00 ," ? 5,693,699.25 "," ? 4,270,274.44 "," ? 1,423,424.81 ",,
USR51833,VIDID-12-2025-26499,Cooking,0:10:00,3367064,561177:20:00,1, ? 300.00 ," ? 1,010,119.20 "," ? 757,589.40 "," ? 252,529.80 ",,
USR79341,VIDID-12-2025-48767,Educational,0:35:00,9103500,5310375:00:00,4, ? 200.00 ," ? 7,282,800.00 "," ? 5,462,100.00 "," ? 1,820,700.00 ",,
USR37169,VIDID-12-2025-15465,Cooking,0:10:00,3056857,509476:10:00,1, ? 300.00 ," ? 917,057.10 "," ? 687,792.83 "," ? 229,264.28 ",,
USR20106,VIDID-12-2025-45483,ASMR,0:20:00,4678444,1559481:20:00,3, ? 150.00 ," ? 2,105,299.80 "," ? 1,578,974.85 "," ? 526,324.95 ",,
USR64876,VIDID-12-2025-65751,News,0:25:00,5732256,2388440:00:00,3, ? 400.00 ," ? 6,878,707.20 "," ? 5,159,030.40 "," ? 1,719,676.80 ",,
USR85903,VIDID-12-2025-43720,Educational,0:35:00,5647692,3294487:00:00,4, ? 200.00 ," ? 4,518,153.60 "," ? 3,388,615.20 "," ? 1,129,538.40 ",,
USR80920,VIDID-12-2025-12892,Life Style,0:22:00,2045375,749970:50:00,3, ? 250.00 ," ? 1,534,031.25 "," ? 1,150,523.44 "," ? 383,507.81 ",,
USR28104,VIDID-12-2025-646,ASMR,0:20:00,2985289,995096:20:00,3, ? 150.00 ," ? 1,343,380.05 "," ? 1,007,535.04 "," ? 335,845.01 ",,
USR29661,VIDID-12-2025-591,Gaming,1:00:00,9678138,9678138:00:00,8, ? 100.00 ," ? 7,742,510.40 "," ? 5,806,882.80 "," ? 1,935,627.60 ",,
USR89033,VIDID-12-2025-1302,ASMR,0:20:00,6872676,2290892:00:00,3, ? 150.00 ," ? 3,092,704.20 "," ? 2,319,528.15 "," ? 773,176.05 ",,
USR65230,VIDID-12-2025-94815,Gaming,1:00:00,4341382,4341382:00:00,8, ? 100.00 ," ? 3,473,105.60 "," ? 2,604,829.20 "," ? 868,276.40 ",,
USR30198,VIDID-12-2025-88050,Gaming,1:00:00,481743,481743:00:00,8, ? 100.00 ," ? 385,394.40 "," ? 289,045.80 "," ? 96,348.60 ",,
USR4608,VIDID-12-2025-50561,Entertainment,0:15:00,8966848,2241712:00:00,2, ? 350.00 ," ? 6,276,793.60 "," ? 4,707,595.20 "," ? 1,569,198.40 ",,
USR79527,VIDID-12-2025-27088,Entertainment,0:15:00,7488121,1872030:15:00,2, ? 350.00 ," ? 5,241,684.70 "," ? 3,931,263.53 "," ? 1,310,421.18 ",,
USR46939,VIDID-12-2025-77136,Technology,0:12:00,5504369,1100873:48:00,2, ? 500.00 ," ? 5,504,369.00 "," ? 4,128,276.75 "," ? 1,376,092.25 ",,
USR63951,VIDID-12-2025-56828,Entertainment,0:15:00,4460420,1115105:00:00,2, ? 350.00 ," ? 3,122,294.00 "," ? 2,341,720.50 "," ? 780,573.50 ",,
USR7238,VIDID-12-2025-25758,News,0:25:00,3462330,1442637:30:00,3, ? 400.00 ," ? 4,154,796.00 "," ? 3,116,097.00 "," ? 1,038,699.00 ",,
USR6804,VIDID-12-2025-46634,Cooking,0:10:00,1315426,219237:40:00,1, ? 300.00 ," ? 394,627.80 "," ? 295,970.85 "," ? 98,656.95 ",,
USR12323,VIDID-12-2025-59831,News,0:25:00,9820713,4091963:45:00,3, ? 400.00 ," ? 11,784,855.60 "," ? 8,838,641.70 "," ? 2,946,213.90 ",,
USR3227,VIDID-12-2025-10774,Cooking,0:10:00,4928603,821433:50:00,1, ? 300.00 ," ? 1,478,580.90 "," ? 1,108,935.68 "," ? 369,645.23 ",,
USR53104,VIDID-12-2025-40712,ASMR,0:20:00,7413840,2471280:00:00,3, ? 150.00 ," ? 3,336,228.00 "," ? 2,502,171.00 "," ? 834,057.00 ",,
USR19422,VIDID-12-2025-70242,Gaming,1:00:00,4256520,4256520:00:00,8, ? 100.00 ," ? 3,405,216.00 "," ? 2,553,912.00 "," ? 851,304.00 ",,
USR407,VIDID-12-2025-50135,Educational,0:35:00,6953220,4056045:00:00,4, ? 200.00 ," ? 5,562,576.00 "," ? 4,171,932.00 "," ? 1,390,644.00 ",,
USR74823,VIDID-12-2025-93207,Entertainment,0:15:00,2791636,697909:00:00,2, ? 350.00 ," ? 1,954,145.20 "," ? 1,465,608.90 "," ? 488,536.30 ",,
USR55994,VIDID-12-2025-53613,ASMR,0:20:00,9838822,3279607:20:00,3, ? 150.00 ," ? 4,427,469.90 "," ? 3,320,602.43 "," ? 1,106,867.48 ",,
USR98684,VIDID-12-2025-41568,Life Style,0:22:00,9451302,3465477:24:00,3, ? 250.00 ," ? 7,088,476.50 "," ? 5,316,357.38 "," ? 1,772,119.13 ",,
USR96013,VIDID-12-2025-68478,News,0:25:00,9939070,4141279:10:00,3, ? 400.00 ," ? 11,926,884.00 "," ? 8,945,163.00 "," ? 2,981,721.00 ",,
USR15410,VIDID-12-2025-88519,ASMR,0:20:00,6671631,2223877:00:00,3, ? 150.00 ," ? 3,002,233.95 "," ? 2,251,675.46 "," ? 750,558.49 ",,
USR40484,VIDID-12-2025-5504,Cooking,0:10:00,1800766,300127:40:00,1, ? 300.00 ," ? 540,229.80 "," ? 405,172.35 "," ? 135,057.45 ",,
USR13317,VIDID-12-2025-63802,Educational,0:35:00,1137344,663450:40:00,4, ? 200.00 ," ? 909,875.20 "," ? 682,406.40 "," ? 227,468.80 ",,
USR9328,VIDID-12-2025-59142,Gaming,1:00:00,6465225,6465225:00:00,8, ? 100.00 ," ? 5,172,180.00 "," ? 3,879,135.00 "," ? 1,293,045.00 ",,
USR46103,VIDID-12-2025-9179,Entertainment,0:15:00,3699802,924950:30:00,2, ? 350.00 ," ? 2,589,861.40 "," ? 1,942,396.05 "," ? 647,465.35 ",,
USR24291,VIDID-12-2025-8260,Educational,0:35:00,5987093,3492470:55:00,4, ? 200.00 ," ? 4,789,674.40 "," ? 3,592,255.80 "," ? 1,197,418.60 ",,
USR45197,VIDID-12-2025-10751,Political,0:20:00,6177883,2059294:20:00,3, ? 50.00 ," ? 926,682.45 "," ? 695,011.84 "," ? 231,670.61 ",,
USR17466,VIDID-12-2025-20534,Entertainment,0:15:00,6087372,1521843:00:00,2, ? 350.00 ," ? 4,261,160.40 "," ? 3,195,870.30 "," ? 1,065,290.10 ",,
USR57331,VIDID-12-2025-61432,Technology,0:12:00,5105920,1021184:00:00,2, ? 500.00 ," ? 5,105,920.00 "," ? 3,829,440.00 "," ? 1,276,480.00 ",,
USR13039,VIDID-12-2025-95409,ASMR,0:20:00,3405865,1135288:20:00,3, ? 150.00 ," ? 1,532,639.25 "," ? 1,149,479.44 "," ? 383,159.81 ",,
USR79559,VIDID-12-2025-76791,ASMR,0:20:00,2087502,695834:00:00,3, ? 150.00 ," ? 939,375.90 "," ? 704,531.93 "," ? 234,843.98 ",,
USR53134,VIDID-12-2025-33027,Political,0:20:00,1303253,434417:40:00,3, ? 50.00 ," ? 195,487.95 "," ? 146,615.96 "," ? 48,871.99 ",,
USR70101,VIDID-12-2025-67173,Political,0:20:00,8622231,2874077:00:00,3, ? 50.00 ," ? 1,293,334.65 "," ? 970,000.99 "," ? 323,333.66 ",,
USR97743,VIDID-12-2025-77043,Cooking,0:10:00,2021128,336854:40:00,1, ? 300.00 ," ? 606,338.40 "," ? 454,753.80 "," ? 151,584.60 ",,
USR99350,VIDID-12-2025-19181,ASMR,0:20:00,851783,283927:40:00,3, ? 150.00 ," ? 383,302.35 "," ? 287,476.76 "," ? 95,825.59 ",,
USR21575,VIDID-12-2025-91796,Gaming,1:00:00,3837340,3837340:00:00,8, ? 100.00 ," ? 3,069,872.00 "," ? 2,302,404.00 "," ? 767,468.00 ",,
USR96708,VIDID-12-2025-63769,Life Style,0:22:00,5888398,2159079:16:00,3, ? 250.00 ," ? 4,416,298.50 "," ? 3,312,223.88 "," ? 1,104,074.63 ",,
USR64220,VIDID-12-2025-58887,ASMR,0:20:00,9101372,3033790:40:00,3, ? 150.00 ," ? 4,095,617.40 "," ? 3,071,713.05 "," ? 1,023,904.35 ",,
USR60991,VIDID-12-2025-32220,Entertainment,0:15:00,8550459,2137614:45:00,2, ? 350.00 ," ? 5,985,321.30 "," ? 4,488,990.98 "," ? 1,496,330.33 ",,
USR6196,VIDID-12-2025-64040,Political,0:20:00,4986075,1662025:00:00,3, ? 50.00 ," ? 747,911.25 "," ? 560,933.44 "," ? 186,977.81 ",,
USR97594,VIDID-12-2025-32340,Cooking,0:10:00,3731982,621997:00:00,1, ? 300.00 ," ? 1,119,594.60 "," ? 839,695.95 "," ? 279,898.65 ",,
USR79169,VIDID-12-2025-64284,Life Style,0:22:00,3800088,1393365:36:00,3, ? 250.00 ," ? 2,850,066.00 "," ? 2,137,549.50 "," ? 712,516.50 ",,
USR93030,VIDID-12-2025-13684,Entertainment,0:15:00,3560592,890148:00:00,2, ? 350.00 ," ? 2,492,414.40 "," ? 1,869,310.80 "," ? 623,103.60 ",,
USR98406,VIDID-12-2025-76340,News,0:25:00,1019916,424965:00:00,3, ? 400.00 ," ? 1,223,899.20 "," ? 917,924.40 "," ? 305,974.80 ",,
USR29812,VIDID-12-2025-28810,Technology,0:12:00,3201695,640339:00:00,2, ? 500.00 ," ? 3,201,695.00 "," ? 2,401,271.25 "," ? 800,423.75 ",,
USR54450,VIDID-12-2025-31848,Educational,0:35:00,2874165,1676596:15:00,4, ? 200.00 ," ? 2,299,332.00 "," ? 1,724,499.00 "," ? 574,833.00 ",,
USR84452,VIDID-12-2025-72560,ASMR,0:20:00,4071739,1357246:20:00,3, ? 150.00 ," ? 1,832,282.55 "," ? 1,374,211.91 "," ? 458,070.64 ",,
USR61563,VIDID-12-2025-18024,Political,0:20:00,1792958,597652:40:00,3, ? 50.00 ," ? 268,943.70 "," ? 201,707.78 "," ? 67,235.93 ",,
USR85664,VIDID-12-2025-96526,Political,0:20:00,6641177,2213725:40:00,3, ? 50.00 ," ? 996,176.55 "," ? 747,132.41 "," ? 249,044.14 ",,
USR17355,VIDID-12-2025-38868,News,0:25:00,8580972,3575405:00:00,3, ? 400.00 ," ? 10,297,166.40 "," ? 7,722,874.80 "," ? 2,574,291.60 ",,
USR9225,VIDID-12-2025-82328,Cooking,0:10:00,4026360,671060:00:00,1, ? 300.00 ," ? 1,207,908.00 "," ? 905,931.00 "," ? 301,977.00 ",,
USR15949,VIDID-12-2025-15420,News,0:25:00,5257483,2190617:55:00,3, ? 400.00 ," ? 6,308,979.60 "," ? 4,731,734.70 "," ? 1,577,244.90 ",,
USR98111,VIDID-12-2025-72030,Technology,0:12:00,4247889,849577:48:00,2, ? 500.00 ," ? 4,247,889.00 "," ? 3,185,916.75 "," ? 1,061,972.25 ",,
USR5878,VIDID-12-2025-35349,Entertainment,0:15:00,412886,103221:30:00,2, ? 350.00 ," ? 289,020.20 "," ? 216,765.15 "," ? 72,255.05 ",,
USR19787,VIDID-12-2025-5409,Gaming,1:00:00,1975641,1975641:00:00,8, ? 100.00 ," ? 1,580,512.80 "," ? 1,185,384.60 "," ? 395,128.20 ",,
USR94365,VIDID-12-2025-35824,Political,0:20:00,9240139,3080046:20:00,3, ? 50.00 ," ? 1,386,020.85 "," ? 1,039,515.64 "," ? 346,505.21 ",,
USR91802,VIDID-12-2025-37253,Entertainment,0:15:00,2525760,631440:00:00,2, ? 350.00 ," ? 1,768,032.00 "," ? 1,326,024.00 "," ? 442,008.00 ",,
USR18978,VIDID-12-2025-94018,Entertainment,0:15:00,2206155,551538:45:00,2, ? 350.00 ," ? 1,544,308.50 "," ? 1,158,231.38 "," ? 386,077.13 ",,
USR75569,VIDID-12-2025-26480,ASMR,0:20:00,652834,217611:20:00,3, ? 150.00 ," ? 293,775.30 "," ? 220,331.48 "," ? 73,443.83 ",,
USR50680,VIDID-12-2025-73022,Educational,0:35:00,1174581,685172:15:00,4, ? 200.00 ," ? 939,664.80 "," ? 704,748.60 "," ? 234,916.20 ",,
USR29036,VIDID-12-2025-35072,Technology,0:12:00,577241,115448:12:00,2, ? 500.00 ," ? 577,241.00 "," ? 432,930.75 "," ? 144,310.25 ",,
USR81108,VIDID-12-2025-15596,Cooking,0:10:00,6762493,1127082:10:00,1, ? 300.00 ," ? 2,028,747.90 "," ? 1,521,560.93 "," ? 507,186.98 ",,
USR66699,VIDID-12-2025-68520,Technology,0:12:00,3521324,704264:48:00,2, ? 500.00 ," ? 3,521,324.00 "," ? 2,640,993.00 "," ? 880,331.00 ",,
USR54509,VIDID-12-2025-65571,Cooking,0:10:00,7980784,1330130:40:00,1, ? 300.00 ," ? 2,394,235.20 "," ? 1,795,676.40 "," ? 598,558.80 ",,
USR38569,VIDID-12-2025-22322,Gaming,1:00:00,6748191,6748191:00:00,8, ? 100.00 ," ? 5,398,552.80 "," ? 4,048,914.60 "," ? 1,349,638.20 ",,
USR93123,VIDID-12-2025-80930,Entertainment,0:15:00,9707870,2426967:30:00,2, ? 350.00 ," ? 6,795,509.00 "," ? 5,096,631.75 "," ? 1,698,877.25 ",,
USR33703,VIDID-12-2025-37834,Political,0:20:00,1397868,465956:00:00,3, ? 50.00 ," ? 209,680.20 "," ? 157,260.15 "," ? 52,420.05 ",,
USR37138,VIDID-12-2025-35327,Cooking,0:10:00,4088832,681472:00:00,1, ? 300.00 ," ? 1,226,649.60 "," ? 919,987.20 "," ? 306,662.40 ",,
USR14042,VIDID-12-2025-17329,Technology,0:12:00,8800636,1760127:12:00,2, ? 500.00 ," ? 8,800,636.00 "," ? 6,600,477.00 "," ? 2,200,159.00 ",,
USR18160,VIDID-12-2025-69253,ASMR,0:20:00,1421967,473989:00:00,3, ? 150.00 ," ? 639,885.15 "," ? 479,913.86 "," ? 159,971.29 ",,
USR29156,VIDID-12-2025-47359,Entertainment,0:15:00,6449159,1612289:45:00,2, ? 350.00 ," ? 4,514,411.30 "," ? 3,385,808.48 "," ? 1,128,602.83 ",,
USR25367,VIDID-12-2025-23620,Entertainment,0:15:00,6578894,1644723:30:00,2, ? 350.00 ," ? 4,605,225.80 "," ? 3,453,919.35 "," ? 1,151,306.45 ",,
USR32921,VIDID-12-2025-12068,Gaming,1:00:00,1201535,1201535:00:00,8, ? 100.00 ," ? 961,228.00 "," ? 720,921.00 "," ? 240,307.00 ",,
