User ID,Video ID,Upload Date,Content Type,Video Length,Total Views,Total Watchtime,Likes,Dislikes
USR59017,VIDID-12-2025-4277,11-12-2025,Political,0:20:00,3965658,1321886:00:00,794766,928661
USR95064,VIDID-12-2025-16009,19-12-2025,Gaming,1:00:00,9691846,9691846:00:00,812134,23128
USR54193,VIDID-12-2025-639,28-12-2025,Life Style,0:22:00,4295367,1574967:54:00,996989,82669
USR17740,VIDID-12-2025-62856,23-12-2025,Gaming,1:00:00,3323947,3323947:00:00,171753,405351
USR27498,VIDID-12-2025-76478,03-12-2025,Entertainment,0:15:00,8145807,2036451:45:00,246252,305503
USR73299,VIDID-12-2025-89693,14-12-2025,ASMR,0:20:00,7786180,2595393:20:00,607812,393358
USR63536,VIDID-12-2025-21006,26-12-2025,Life Style,0:22:00,450899,165329:38:00,874122,329786
USR7952,VIDID-12-2025-30369,04-12-2025,Technology,0:12:00,1164859,232971:48:00,805448,793827
USR88510,VIDID-12-2025-54483,29-12-2025,Gaming,1:00:00,7624389,7624389:00:00,15054,414332
USR86343,VIDID-12-2025-40228,18-12-2025,ASMR,0:20:00,6496375,2165458:20:00,848457,265214
USR55346,VIDID-12-2025-20180,11-12-2025,Cooking,0:10:00,501101,83516:50:00,797090,681140
USR46580,VIDID-12-2025-28515,11-12-2025,Cooking,0:10:00,9332382,1555397:00:00,496923,468625
USR33964,VIDID-12-2025-32672,18-12-2025,News,0:25:00,8532925,3555385:25:00,313497,571038
USR79280,VIDID-12-2025-10400,20-12-2025,Political,0:20:00,7742363,2580787:40:00,477143,154310
USR64401,VIDID-12-2025-52590,19-12-2025,Technology,0:12:00,2609498,521899:36:00,835798,640406
USR96955,VIDID-12-2025-47240,08-12-2025,Political,0:20:00,9354319,3118106:20:00,135804,78758
USR35556,VIDID-12-2025-60647,21-12-2025,ASMR,0:20:00,7114138,2371379:20:00,991343,780765
USR38882,VIDID-12-2025-48519,12-12-2025,News,0:25:00,1073709,447378:45:00,930722,994093
USR96006,VIDID-12-2025-78925,23-12-2025,Technology,0:12:00,5219685,1043937:00:00,748959,806367
USR82555,VIDID-12-2025-59086,27-12-2025,News,0:25:00,941706,392377:30:00,538608,827860
USR24117,VIDID-12-2025-23792,07-12-2025,Gaming,1:00:00,5514593,5514593:00:00,886849,369800
USR60842,VIDID-12-2025-8506,08-12-2025,Life Style,0:22:00,5899683,2163217:06:00,207641,671205
USR62000,VIDID-12-2025-68530,06-12-2025,Gaming,1:00:00,3054122,3054122:00:00,815157,308639
USR64591,VIDID-12-2025-21529,19-12-2025,News,0:25:00,274413,114338:45:00,834452,950646
USR95324,VIDID-12-2025-44342,29-12-2025,Life Style,0:22:00,1747852,640879:04:00,909046,747913
USR86564,VIDID-12-2025-19972,21-12-2025,Educational,0:35:00,8987916,5242951:00:00,500499,620779
USR98993,VIDID-12-2025-70397,15-12-2025,ASMR,0:20:00,1563654,521218:00:00,124935,299509
USR34785,VIDID-12-2025-4163,14-12-2025,Entertainment,0:15:00,7626792,1906698:00:00,770181,417440
USR47639,VIDID-12-2025-91207,15-12-2025,News,0:25:00,4114386,1714327:30:00,729186,101037
USR72597,VIDID-12-2025-5457,09-12-2025,News,0:25:00,791944,329976:40:00,479397,12814
USR5627,VIDID-12-2025-37882,30-12-2025,Political,0:20:00,9110527,3036842:20:00,455695,79899
USR86354,VIDID-12-2025-49101,05-12-2025,ASMR,0:20:00,3005289,1001763:00:00,330114,403822
USR19664,VIDID-12-2025-72837,23-12-2025,Entertainment,0:15:00,9528649,2382162:15:00,918371,96318
USR89614,VIDID-12-2025-52898,29-12-2025,Gaming,1:00:00,209479,209479:00:00,195973,109957
USR42008,VIDID-12-2025-74455,05-12-2025,Life Style,0:22:00,3420419,1254153:38:00,153794,206999
USR90739,VIDID-12-2025-93287,07-12-2025,Gaming,1:00:00,6783522,6783522:00:00,261804,35840
USR56282,VIDID-12-2025-6307,04-12-2025,Entertainment,0:15:00,6219582,1554895:30:00,387509,984624
USR81263,VIDID-12-2025-2857,28-12-2025,Educational,0:35:00,1358100,792225:00:00,68046,782349
USR46743,VIDID-12-2025-97833,20-12-2025,News,0:25:00,1659836,691598:20:00,277942,342499
USR75647,VIDID-12-2025-9991,28-12-2025,Technology,0:12:00,8950622,1790124:24:00,713847,310567
USR50229,VIDID-12-2025-14641,06-12-2025,Entertainment,0:15:00,5015300,1253825:00:00,658359,439030
USR59128,VIDID-12-2025-64211,22-12-2025,ASMR,0:20:00,2429877,809959:00:00,446579,65524
USR59061,VIDID-12-2025-63882,01-12-2025,Cooking,0:10:00,6450103,1075017:10:00,762775,990853
USR10670,VIDID-12-2025-75066,06-12-2025,Cooking,0:10:00,1836800,306133:20:00,286731,919001
USR89462,VIDID-12-2025-12467,22-12-2025,Entertainment,0:15:00,9979759,2494939:45:00,278731,207408
USR5797,VIDID-12-2025-16512,23-12-2025,Technology,0:12:00,8259013,1651802:36:00,875889,825972
USR12751,VIDID-12-2025-7600,11-12-2025,Political,0:20:00,122300,40766:40:00,136242,666485
USR18466,VIDID-12-2025-72425,27-12-2025,Life Style,0:22:00,6485225,2377915:50:00,426743,798713
USR9067,VIDID-12-2025-36769,20-12-2025,Gaming,1:00:00,8315338,8315338:00:00,798082,850397
USR84140,VIDID-12-2025-77196,20-12-2025,Cooking,0:10:00,7059745,1176624:10:00,706206,864542
USR43883,VIDID-12-2025-1628,08-12-2025,News,0:25:00,9302478,3876032:30:00,311430,583061
USR69251,VIDID-12-2025-77818,10-12-2025,Life Style,0:22:00,3628705,1330525:10:00,280638,302257
USR43168,VIDID-12-2025-57926,26-12-2025,ASMR,0:20:00,4491554,1497184:40:00,335950,593163
USR21606,VIDID-12-2025-44591,07-12-2025,Gaming,1:00:00,2866459,2866459:00:00,878913,85680
USR80426,VIDID-12-2025-25198,03-12-2025,News,0:25:00,7153505,2980627:05:00,717950,410246
USR40308,VIDID-12-2025-33572,02-12-2025,Cooking,0:10:00,3699548,616591:20:00,467358,68292
USR2198,VIDID-12-2025-68993,29-12-2025,ASMR,0:20:00,6836568,2278856:00:00,853805,957331
USR32421,VIDID-12-2025-23812,15-12-2025,Entertainment,0:15:00,8719204,2179801:00:00,416655,683972
USR83851,VIDID-12-2025-86450,01-12-2025,Entertainment,0:15:00,9897541,2474385:15:00,634220,73144
USR46681,VIDID-12-2025-99360,28-12-2025,ASMR,0:20:00,5302968,1767656:00:00,960987,758760
USR63261,VIDID-12-2025-746,08-12-2025,Entertainment,0:15:00,9820447,2455111:45:00,722059,326010
USR16676,VIDID-12-2025-95192,25-12-2025,Cooking,0:10:00,6872103,1145350:30:00,574409,149288
USR68728,VIDID-12-2025-77448,08-12-2025,Entertainment,0:15:00,5699142,1424785:30:00,37807,929193
USR63369,VIDID-12-2025-3823,27-12-2025,Gaming,1:00:00,9029766,9029766:00:00,97633,222476
USR9981,VIDID-12-2025-35459,06-12-2025,Entertainment,0:15:00,3304314,826078:30:00,10332,101914
USR56173,VIDID-12-2025-75129,23-12-2025,Gaming,1:00:00,3228386,3228386:00:00,327283,672819
USR39670,VIDID-12-2025-45738,28-12-2025,Life Style,0:22:00,5948984,2181294:08:00,204034,201929
USR76446,VIDID-12-2025-25857,12-12-2025,ASMR,0:20:00,5722416,1907472:00:00,822083,585030
USR40518,VIDID-12-2025-58325,21-12-2025,Political,0:20:00,3847636,1282545:20:00,581774,583218
USR35175,VIDID-12-2025-32576,07-12-2025,ASMR,0:20:00,2333758,777919:20:00,559293,162210
USR75613,VIDID-12-2025-75146,08-12-2025,News,0:25:00,43618,18174:10:00,672371,212501
USR57936,VIDID-12-2025-348,09-12-2025,Life Style,0:22:00,3941354,1445163:08:00,581924,527095
USR39497,VIDID-12-2025-36048,02-12-2025,Political,0:20:00,579852,193284:00:00,868727,840541
USR7816,VIDID-12-2025-93844,14-12-2025,Entertainment,0:15:00,3462815,865703:45:00,137567,779090
USR73955,VIDID-12-2025-3581,08-12-2025,Life Style,0:22:00,7905919,2898836:58:00,975726,508449
USR29823,VIDID-12-2025-74051,29-12-2025,ASMR,0:20:00,9898745,3299581:40:00,771112,276350
USR14897,VIDID-12-2025-97432,01-12-2025,Political,0:20:00,6909783,2303261:00:00,50550,789360
USR67934,VIDID-12-2025-97091,27-12-2025,Cooking,0:10:00,5534074,922345:40:00,653462,403296
USR47765,VIDID-12-2025-60904,25-12-2025,Technology,0:12:00,6442350,1288470:00:00,210583,982354
USR99389,VIDID-12-2025-51119,04-12-2025,Cooking,0:10:00,1385837,230972:50:00,77229,961072
USR83768,VIDID-12-2025-63615,20-12-2025,News,0:25:00,250029,104178:45:00,185401,81553
USR45563,VIDID-12-2025-26441,13-12-2025,Technology,0:12:00,1154821,230964:12:00,326902,818956
USR60017,VIDID-12-2025-82843,21-12-2025,News,0:25:00,541903,225792:55:00,82673,132276
USR68739,VIDID-12-2025-19133,12-12-2025,Gaming,1:00:00,8284641,8284641:00:00,595472,421311
USR23824,VIDID-12-2025-34929,05-12-2025,Technology,0:12:00,3021883,604376:36:00,22470,725935
USR6499,VIDID-12-2025-65773,31-12-2025,Gaming,1:00:00,3241655,3241655:00:00,20088,404578
USR65477,VIDID-12-2025-80700,20-12-2025,Gaming,1:00:00,9009485,9009485:00:00,336277,832079
USR9059,VIDID-12-2025-52103,13-12-2025,News,0:25:00,6155655,2564856:15:00,866550,635414
USR61700,VIDID-12-2025-6247,27-12-2025,Gaming,1:00:00,6427216,6427216:00:00,6732,638876
USR79510,VIDID-12-2025-98627,24-12-2025,Gaming,1:00:00,6346766,6346766:00:00,930046,511174
USR13358,VIDID-12-2025-45165,01-12-2025,Educational,0:35:00,2273767,1326364:05:00,122532,509257
USR72994,VIDID-12-2025-83351,08-12-2025,Life Style,0:22:00,4153341,1522891:42:00,698746,991731
USR99538,VIDID-12-2025-87932,31-12-2025,Entertainment,0:15:00,806477,201619:15:00,835421,469962
USR11387,VIDID-12-2025-11247,18-12-2025,Educational,0:35:00,7008664,4088387:20:00,729393,639517
USR15093,VIDID-12-2025-76596,28-12-2025,Cooking,0:10:00,5906093,984348:50:00,247627,578852
USR81050,VIDID-12-2025-5162,01-12-2025,Gaming,1:00:00,1476147,1476147:00:00,545274,906304
USR68460,VIDID-12-2025-63092,16-12-2025,Gaming,1:00:00,6973915,6973915:00:00,62457,243433
USR44933,VIDID-12-2025-98052,31-12-2025,Entertainment,0:15:00,5441275,1360318:45:00,851791,931746
USR17201,VIDID-12-2025-29652,03-12-2025,Political,0:20:00,8663309,2887769:40:00,164137,712379
USR7752,VIDID-12-2025-44215,29-12-2025,Entertainment,0:15:00,9830647,2457661:45:00,760051,402235
USR71216,VIDID-12-2025-6620,23-12-2025,News,0:25:00,2827890,1178287:30:00,222053,889047
USR57670,VIDID-12-2025-91581,20-12-2025,News,0:25:00,5095185,2122993:45:00,192197,567558
USR80079,VIDID-12-2025-8694,01-12-2025,Gaming,1:00:00,7403010,7403010:00:00,474421,205673
USR33983,VIDID-12-2025-70985,13-12-2025,Life Style,0:22:00,2806217,1028946:14:00,577765,140367
USR25887,VIDID-12-2025-82245,27-12-2025,Cooking,0:10:00,498403,83067:10:00,748213,886415
USR46809,VIDID-12-2025-95720,02-12-2025,Cooking,0:10:00,729249,121541:30:00,987987,582851
USR89724,VIDID-12-2025-45165,07-12-2025,Political,0:20:00,4241599,1413866:20:00,730044,692588
USR70591,VIDID-12-2025-97507,03-12-2025,Gaming,1:00:00,5114208,5114208:00:00,676297,242838
USR10871,VIDID-12-2025-83410,31-12-2025,Life Style,0:22:00,3263716,1196695:52:00,153360,103156
USR57688,VIDID-12-2025-14378,26-12-2025,Cooking,0:10:00,9057319,1509553:10:00,203672,816239
USR3079,VIDID-12-2025-26997,15-12-2025,Gaming,1:00:00,9322697,9322697:00:00,206865,855068
USR75907,VIDID-12-2025-51586,13-12-2025,Educational,0:35:00,8488676,4951727:40:00,306022,331556
USR26498,VIDID-12-2025-91731,28-12-2025,Entertainment,0:15:00,2606492,651623:00:00,834014,199966
USR10844,VIDID-12-2025-99762,11-12-2025,ASMR,0:20:00,6239031,2079677:00:00,511595,319681
USR1965,VIDID-12-2025-63397,09-12-2025,Cooking,0:10:00,8185255,1364209:10:00,192151,114162
USR41622,VIDID-12-2025-24530,23-12-2025,Educational,0:35:00,8362969,4878398:35:00,571509,993650
USR17816,VIDID-12-2025-39068,03-12-2025,Educational,0:35:00,6804684,3969399:00:00,447960,655172
USR31331,VIDID-12-2025-86073,13-12-2025,Political,0:20:00,7481129,2493709:40:00,376138,76456
USR87447,VIDID-12-2025-86866,28-12-2025,News,0:25:00,6415362,2673067:30:00,436889,257082
USR40003,VIDID-12-2025-30190,20-12-2025,News,0:25:00,4425877,1844115:25:00,853723,831354
USR59092,VIDID-12-2025-27946,10-12-2025,Cooking,0:10:00,5699843,949973:50:00,893915,612432
USR16885,VIDID-12-2025-30158,04-12-2025,Gaming,1:00:00,6122251,6122251:00:00,186817,915676
USR93838,VIDID-12-2025-1033,07-12-2025,News,0:25:00,9980231,4158429:35:00,384699,733966
USR55673,VIDID-12-2025-45643,30-12-2025,Entertainment,0:15:00,1143026,285756:30:00,900268,857592
USR24590,VIDID-12-2025-21157,11-12-2025,Educational,0:35:00,8419318,4911268:50:00,958591,760224
USR27906,VIDID-12-2025-61716,07-12-2025,Educational,0:35:00,1854110,1081564:10:00,409531,408435
USR2640,VIDID-12-2025-60773,06-12-2025,Political,0:20:00,8287915,2762638:20:00,399821,929710
USR75506,VIDID-12-2025-79296,29-12-2025,Political,0:20:00,5137752,1712584:00:00,766176,725368
USR64588,VIDID-12-2025-72107,09-12-2025,Entertainment,0:15:00,6228533,1557133:15:00,449546,715425
USR76530,VIDID-12-2025-6130,27-12-2025,Gaming,1:00:00,9742920,9742920:00:00,613550,876662
USR58054,VIDID-12-2025-63748,15-12-2025,Entertainment,0:15:00,8971942,2242985:30:00,285503,513260
USR6250,VIDID-12-2025-39110,18-12-2025,Entertainment,0:15:00,8325078,2081269:30:00,699385,779045
USR18328,VIDID-12-2025-59635,31-12-2025,ASMR,0:20:00,8796828,2932276:00:00,416160,263003
USR53006,VIDID-12-2025-42535,22-12-2025,News,0:25:00,6191480,2579783:20:00,594769,481078
USR25265,VIDID-12-2025-55907,13-12-2025,Educational,0:35:00,7682503,4481460:05:00,197734,944246
USR27414,VIDID-12-2025-65832,22-12-2025,Life Style,0:22:00,9680101,3549370:22:00,990917,628638
USR37378,VIDID-12-2025-38328,27-12-2025,News,0:25:00,3929208,1637170:00:00,616851,506459
USR20527,VIDID-12-2025-87983,04-12-2025,Gaming,1:00:00,7105575,7105575:00:00,843566,696878
USR81117,VIDID-12-2025-84359,18-12-2025,Technology,0:12:00,2792282,558456:24:00,44377,642846
USR2848,VIDID-12-2025-72856,16-12-2025,Entertainment,0:15:00,550047,137511:45:00,496202,313706
USR92575,VIDID-12-2025-32002,02-12-2025,Entertainment,0:15:00,3017842,754460:30:00,298835,988746
USR65125,VIDID-12-2025-72489,10-12-2025,Gaming,1:00:00,1399988,1399988:00:00,385231,258323
USR8547,VIDID-12-2025-25974,14-12-2025,Technology,0:12:00,6115060,1223012:00:00,291519,516656
USR81313,VIDID-12-2025-40030,03-12-2025,Political,0:20:00,3887012,1295670:40:00,211750,80933
USR86708,VIDID-12-2025-75332,03-12-2025,News,0:25:00,3120748,1300311:40:00,604490,768416
USR7931,VIDID-12-2025-13193,24-12-2025,Political,0:20:00,943648,314549:20:00,31438,720197
USR44919,VIDID-12-2025-78607,13-12-2025,Gaming,1:00:00,5646157,5646157:00:00,579722,435917
USR49997,VIDID-12-2025-76598,31-12-2025,News,0:25:00,6874545,2864393:45:00,520066,653348
USR29541,VIDID-12-2025-82555,01-12-2025,Technology,0:12:00,5120743,1024148:36:00,867051,887713
USR85976,VIDID-12-2025-61315,14-12-2025,Entertainment,0:15:00,1929404,482351:00:00,185426,114334
USR61832,VIDID-12-2025-96768,02-12-2025,Political,0:20:00,8469414,2823138:00:00,7227,699588
USR95306,VIDID-12-2025-46658,10-12-2025,News,0:25:00,3943049,1642937:05:00,501372,380153
USR20163,VIDID-12-2025-19755,14-12-2025,Entertainment,0:15:00,4236049,1059012:15:00,913063,274780
USR67995,VIDID-12-2025-22747,17-12-2025,ASMR,0:20:00,1622206,540735:20:00,539536,70068
USR60012,VIDID-12-2025-37120,14-12-2025,Political,0:20:00,3289604,1096534:40:00,457802,197220
USR3347,VIDID-12-2025-65530,20-12-2025,Cooking,0:10:00,778465,129744:10:00,668808,727964
USR45891,VIDID-12-2025-80582,27-12-2025,Political,0:20:00,8767144,2922381:20:00,24211,419141
USR70983,VIDID-12-2025-15274,23-12-2025,ASMR,0:20:00,7870279,2623426:20:00,505998,922647
USR66070,VIDID-12-2025-87805,08-12-2025,ASMR,0:20:00,8679766,2893255:20:00,339275,795306
USR53105,VIDID-12-2025-98663,27-12-2025,Entertainment,0:15:00,7239514,1809878:30:00,150249,429645
USR51107,VIDID-12-2025-80063,21-12-2025,Life Style,0:22:00,8406697,3082455:34:00,742578,939663
USR85804,VIDID-12-2025-98060,01-12-2025,Educational,0:35:00,6397366,3731796:50:00,538941,765929
USR6778,VIDID-12-2025-17721,07-12-2025,Gaming,1:00:00,1806389,1806389:00:00,577665,97968
USR92428,VIDID-12-2025-9411,29-12-2025,Gaming,1:00:00,987223,987223:00:00,402903,236991
USR5076,VIDID-12-2025-31623,11-12-2025,Entertainment,0:15:00,9530143,2382535:45:00,753575,76121
USR64396,VIDID-12-2025-12812,22-12-2025,Political,0:20:00,4266026,1422008:40:00,224870,388317
USR1458,VIDID-12-2025-36452,07-12-2025,Educational,0:35:00,1658002,967167:50:00,498304,584547
USR29984,VIDID-12-2025-183,14-12-2025,Political,0:20:00,9232206,3077402:00:00,128753,919746
USR65864,VIDID-12-2025-24347,21-12-2025,Technology,0:12:00,7522594,1504518:48:00,586020,389401
USR96112,VIDID-12-2025-57782,14-12-2025,News,0:25:00,6337523,2640634:35:00,998269,475911
USR3924,VIDID-12-2025-91764,31-12-2025,Political,0:20:00,770211,256737:00:00,559908,328684
USR63747,VIDID-12-2025-63038,28-12-2025,Entertainment,0:15:00,1880700,470175:00:00,806421,255506
USR61199,VIDID-12-2025-79392,24-12-2025,Life Style,0:22:00,3110961,1140685:42:00,146339,871704
USR54605,VIDID-12-2025-56650,03-12-2025,Cooking,0:10:00,997419,166236:30:00,913725,14232
USR37409,VIDID-12-2025-49039,13-12-2025,Technology,0:12:00,1667068,333413:36:00,123495,939478
USR13077,VIDID-12-2025-41880,22-12-2025,Entertainment,0:15:00,3886553,971638:15:00,967459,702779
USR87484,VIDID-12-2025-34512,19-12-2025,News,0:25:00,4383900,1826625:00:00,636346,474372
USR36162,VIDID-12-2025-55630,28-12-2025,Political,0:20:00,6854009,2284669:40:00,18229,795157
USR60099,VIDID-12-2025-39557,02-12-2025,ASMR,0:20:00,7247373,2415791:00:00,496978,904937
USR33364,VIDID-12-2025-55647,02-12-2025,ASMR,0:20:00,9295962,3098654:00:00,372001,219943
USR67469,VIDID-12-2025-87506,29-12-2025,Life Style,0:22:00,3461115,1269075:30:00,277159,911307
USR44130,VIDID-12-2025-22283,15-12-2025,Political,0:20:00,4534105,1511368:20:00,158271,177003
USR25941,VIDID-12-2025-4905,22-12-2025,Political,0:20:00,1737856,579285:20:00,212819,704070
USR56772,VIDID-12-2025-26015,24-12-2025,Life Style,0:22:00,6643182,2435833:24:00,146615,371682
USR96699,VIDID-12-2025-59003,10-12-2025,ASMR,0:20:00,9561523,3187174:20:00,453000,253185
USR97861,VIDID-12-2025-62498,15-12-2025,Life Style,0:22:00,3977167,1458294:34:00,355238,270818
USR19857,VIDID-12-2025-47807,03-12-2025,Entertainment,0:15:00,6023268,1505817:00:00,888265,894075
USR2393,VIDID-12-2025-60234,13-12-2025,Cooking,0:10:00,3667083,611180:30:00,402439,650318
USR52579,VIDID-12-2025-52406,29-12-2025,Technology,0:12:00,6476826,1295365:12:00,581970,684761
USR64778,VIDID-12-2025-37445,20-12-2025,Gaming,1:00:00,7630741,7630741:00:00,801141,362604
USR17722,VIDID-12-2025-34969,12-12-2025,ASMR,0:20:00,7335678,2445226:00:00,148369,376899
USR49206,VIDID-12-2025-78571,08-12-2025,ASMR,0:20:00,1985388,661796:00:00,639604,979075
USR70822,VIDID-12-2025-58116,31-12-2025,Technology,0:12:00,5343904,1068780:48:00,778752,838837
USR81051,VIDID-12-2025-10600,01-12-2025,Political,0:20:00,4745084,1581694:40:00,985571,768993
USR54438,VIDID-12-2025-75109,30-12-2025,News,0:25:00,4177031,1740429:35:00,654401,842478
USR83013,VIDID-12-2025-97948,31-12-2025,Entertainment,0:15:00,8516783,2129195:45:00,95859,806678
USR81662,VIDID-12-2025-96958,09-12-2025,Educational,0:35:00,4792738,2795763:50:00,613042,513309
USR72637,VIDID-12-2025-26791,15-12-2025,News,0:25:00,5608179,2336741:15:00,99362,77514
USR9442,VIDID-12-2025-17601,09-12-2025,Technology,0:12:00,4175455,835091:00:00,632547,727716
USR67113,VIDID-12-2025-77584,28-12-2025,ASMR,0:20:00,8198863,2732954:20:00,903372,264778
USR1829,VIDID-12-2025-22940,10-12-2025,Cooking,0:10:00,7487990,1247998:20:00,783183,765496
USR57048,VIDID-12-2025-75466,13-12-2025,Life Style,0:22:00,1921197,704438:54:00,432643,668604
USR74456,VIDID-12-2025-54228,05-12-2025,News,0:25:00,3491196,1454665:00:00,559111,52397
USR58655,VIDID-12-2025-90293,31-12-2025,ASMR,0:20:00,2473980,824660:00:00,954331,989338
USR64246,VIDID-12-2025-53940,13-12-2025,News,0:25:00,5194772,2164488:20:00,673430,354049
USR87699,VIDID-12-2025-41049,09-12-2025,Cooking,0:10:00,2081610,346935:00:00,466957,493373
USR17086,VIDID-12-2025-53652,20-12-2025,Entertainment,0:15:00,375689,93922:15:00,471518,101492
USR63130,VIDID-12-2025-96665,10-12-2025,Cooking,0:10:00,9237986,1539664:20:00,188652,193441
USR52737,VIDID-12-2025-91795,01-12-2025,Political,0:20:00,1155272,385090:40:00,322766,564998
USR71073,VIDID-12-2025-46716,08-12-2025,Technology,0:12:00,3721553,744310:36:00,607940,524163
USR33555,VIDID-12-2025-30666,23-12-2025,Political,0:20:00,9662910,3220970:00:00,207218,223405
USR50347,VIDID-12-2025-83442,15-12-2025,ASMR,0:20:00,9342479,3114159:40:00,287265,227996
USR60784,VIDID-12-2025-72026,28-12-2025,News,0:25:00,9416209,3923420:25:00,516136,188886
USR15491,VIDID-12-2025-23918,05-12-2025,ASMR,0:20:00,109801,36600:20:00,155832,432055
USR55379,VIDID-12-2025-1279,18-12-2025,Gaming,1:00:00,3982329,3982329:00:00,61895,304548
USR23288,VIDID-12-2025-28446,13-12-2025,News,0:25:00,6731102,2804625:50:00,209250,654525
USR99255,VIDID-12-2025-86017,07-12-2025,Political,0:20:00,5779339,1926446:20:00,323107,335803
USR56538,VIDID-12-2025-7403,02-12-2025,Life Style,0:22:00,4362710,1599660:20:00,870813,642026
USR2037,VIDID-12-2025-1237,13-12-2025,Political,0:20:00,7256497,2418832:20:00,459145,829263
